,Date,Location,Series_Complete_Pop_Pct,Administered_Dose1_Pop_Pct
12051,06/07/2021,NH,51.0,60.5
12052,06/07/2021,TX,36.6,45.2
12053,06/07/2021,DC,47.5,57.9
12054,06/07/2021,DE,44.7,55.7
12055,06/07/2021,RP,69.7,77.1
12056,06/07/2021,NV,38.0,46.6
12057,06/07/2021,MA,56.3,67.8
12058,06/07/2021,AS,35.2,43.1
12059,06/07/2021,MH,23.9,28.2
12060,06/07/2021,OR,47.1,55.8
12061,06/07/2021,GU,46.2,56.3
12062,06/07/2021,WA,48.7,58.0
12063,06/07/2021,MS,27.5,34.4
12064,06/07/2021,WI,45.6,51.8
12065,06/07/2021,WV,34.6,41.3
12066,06/07/2021,WY,32.3,37.6
12067,06/07/2021,KY,39.3,47.2
12068,06/07/2021,RI,53.4,62.1
12069,06/07/2021,VT,59.0,71.6
12070,06/07/2021,CO,46.7,55.3
12071,06/07/2021,HI,48.4,67.6
12072,06/07/2021,MT,39.0,45.8
12073,06/07/2021,NE,43.0,48.9
12074,06/07/2021,VA2,0.0,0.0
12075,06/07/2021,ID,33.4,38.1
12076,06/07/2021,NM,48.8,58.5
12077,06/07/2021,CA,44.9,58.1
12078,06/07/2021,VI,30.6,36.8
12079,06/07/2021,IN,36.4,42.5
12080,06/07/2021,IH2,30.0,37.4
12081,06/07/2021,MI,43.1,49.4
12082,06/07/2021,FM,20.6,25.4
12083,06/07/2021,OH,41.2,46.6
12084,06/07/2021,SC,34.9,41.6
12085,06/07/2021,IL,41.2,56.1
12086,06/07/2021,LA,31.9,36.4
12087,06/07/2021,MN,47.3,55.2
12088,06/07/2021,NC,36.9,43.9
12089,06/07/2021,UT,33.0,45.7
12090,06/07/2021,SD,43.0,48.7
12091,06/07/2021,MP,40.8,47.1
12092,06/07/2021,OK,34.2,42.0
12093,06/07/2021,MD,49.8,58.5
12094,06/07/2021,MO,35.1,42.8
12095,06/07/2021,AK,40.2,46.8
12096,06/07/2021,DD2,0.0,0.0
12097,06/07/2021,GA,33.4,41.0
12098,06/07/2021,ME,55.8,64.1
12099,06/07/2021,TN,32.3,39.7
12100,06/07/2021,PA,45.1,59.6
12101,06/07/2021,AR,31.8,40.1
12102,06/07/2021,BP2,0.0,0.0
12103,06/07/2021,KS,39.0,47.3
12104,06/07/2021,LTC,0.0,0.0
12105,06/06/2021,NV,37.6,46.3
12106,06/06/2021,NH,50.4,60.4
12107,06/06/2021,ND,36.9,42.6
12108,06/06/2021,AZ,36.8,47.0
12109,06/06/2021,FM,20.6,25.4
12110,06/06/2021,NE,43.0,48.9
12111,06/06/2021,CA,44.6,57.9
12112,06/06/2021,MD,49.5,58.3
12113,06/06/2021,KY,39.2,47.1
12114,06/06/2021,MA,55.9,67.6
12115,06/06/2021,MI,42.8,49.3
12116,06/06/2021,DE,44.5,55.6
12117,06/06/2021,NM,48.6,58.4
12118,06/06/2021,UT,33.0,45.7
12119,06/06/2021,IH2,29.8,37.3
12120,06/06/2021,ME,55.8,64.1
12121,06/06/2021,GA,33.4,40.9
12122,06/06/2021,LA,31.7,36.2
12123,06/06/2021,MO,35.0,42.7
12124,06/06/2021,GU,45.9,56.1
12125,06/06/2021,MP,40.8,47.1
12126,06/06/2021,ID,33.2,38.0
12127,06/06/2021,AK,40.1,46.7
12128,06/06/2021,IA,44.6,49.8
12129,06/06/2021,US,41.9,51.5
12130,06/06/2021,SC,34.8,41.5
12131,06/06/2021,VT,58.4,71.4
12132,06/06/2021,TN,32.2,39.6
12133,06/06/2021,RP,69.7,77.1
12134,06/06/2021,CT,54.8,64.2
12135,06/06/2021,VA2,0.0,0.0
12136,06/06/2021,TX,36.5,45.1
12137,06/06/2021,AR,31.8,40.1
12138,06/06/2021,DD2,0.0,0.0
12139,06/06/2021,WY,32.3,37.6
12140,06/06/2021,DC,47.0,57.6
12141,06/06/2021,WI,45.4,51.7
12142,06/06/2021,MN,47.1,55.0
12143,06/06/2021,NY,47.9,56.6
12144,06/06/2021,AS,35.2,43.1
12145,06/06/2021,MH,23.9,28.2
12146,06/06/2021,PA,44.9,59.4
12147,06/06/2021,RI,52.8,61.7
12148,06/06/2021,WA,48.2,57.8
12149,06/06/2021,AL,29.4,36.2
12150,06/06/2021,IN,36.3,42.4
12151,06/06/2021,OH,41.0,46.5
12152,06/06/2021,MT,39.0,45.8
12153,06/06/2021,OK,34.1,41.9
12154,06/06/2021,SD,42.9,48.7
12155,06/06/2021,MS,27.5,34.3
12156,06/06/2021,BP2,0.0,0.0
12157,06/06/2021,KS,38.9,47.2
12158,06/06/2021,NJ,50.0,61.3
12159,06/06/2021,NC,36.7,43.8
12160,06/06/2021,VI,30.6,36.8
12161,06/06/2021,WV,34.6,41.3
12162,06/06/2021,FL,40.1,50.1
12163,06/06/2021,LTC,0.0,0.0
12164,06/06/2021,PR,38.6,52.2
12165,06/06/2021,IL,40.7,55.7
12166,06/06/2021,OR,47.0,55.8
12167,06/06/2021,CO,46.4,55.1
12168,06/06/2021,HI,48.4,67.6
12169,06/06/2021,VA,46.5,56.3
12170,06/05/2021,CA,44.2,57.7
12171,06/05/2021,PR,38.6,52.2
12172,06/05/2021,GU,45.2,55.2
12173,06/05/2021,MI,42.6,49.1
12174,06/05/2021,NV,37.4,46.1
12175,06/05/2021,DD2,0.0,0.0
12176,06/05/2021,WI,44.9,51.4
12177,06/05/2021,OK,34.0,41.8
12178,06/05/2021,MP,40.6,46.9
12179,06/05/2021,BP2,0.0,0.0
12180,06/05/2021,OR,46.6,55.6
12181,06/05/2021,ND,36.8,42.4
12182,06/05/2021,KS,38.7,47.1
12183,06/05/2021,MH,23.9,28.2
12184,06/05/2021,NC,36.6,43.7
12185,06/05/2021,SD,42.7,48.5
12186,06/05/2021,ID,33.2,37.9
12187,06/05/2021,DC,47.0,57.6
12188,06/05/2021,UT,33.0,45.7
12189,06/05/2021,RP,69.7,77.1
12190,06/05/2021,WA,47.5,57.3
12191,06/05/2021,OH,40.8,46.4
12192,06/05/2021,TX,36.2,44.9
12193,06/05/2021,WY,32.1,37.4
12194,06/05/2021,LTC,0.0,0.0
12195,06/05/2021,NY,47.8,56.5
12196,06/05/2021,DE,43.9,55.2
12197,06/05/2021,AR,31.6,40.0
12198,06/05/2021,FM,20.6,25.4
12199,06/05/2021,HI,48.2,67.4
12200,06/05/2021,MN,46.8,54.9
12201,06/05/2021,LA,31.7,36.2
12202,06/05/2021,MO,34.7,42.5
12203,06/05/2021,NE,42.8,48.8
12204,06/05/2021,AL,29.4,36.1
12205,06/05/2021,ME,55.8,64.1
12206,06/05/2021,IN,36.1,42.3
12207,06/05/2021,IL,40.7,55.7
12208,06/05/2021,MT,38.4,45.4
12209,06/05/2021,MA,55.0,67.2
12210,06/05/2021,AK,39.8,46.6
12211,06/05/2021,MD,49.1,58.1
12212,06/05/2021,MS,27.5,34.3
12213,06/05/2021,AZ,36.6,46.9
12214,06/05/2021,GA,33.1,40.5
12215,06/05/2021,VA2,0.0,0.0
12216,06/05/2021,US,41.6,51.3
12217,06/05/2021,IH2,29.8,37.3
12218,06/05/2021,PA,44.9,59.4
12219,06/05/2021,SC,34.6,41.4
12220,06/05/2021,WV,34.3,41.0
12221,06/05/2021,NJ,49.7,61.1
12222,06/05/2021,CO,46.1,54.9
12223,06/05/2021,FL,39.9,49.9
12224,06/05/2021,RI,52.8,61.7
12225,06/05/2021,VT,57.8,71.2
12226,06/05/2021,VA,46.0,55.9
12227,06/05/2021,AS,35.2,43.1
12228,06/05/2021,CT,54.1,63.8
12229,06/05/2021,TN,32.2,39.6
12230,06/05/2021,KY,38.8,46.8
12231,06/05/2021,IA,44.4,49.7
12232,06/05/2021,VI,30.6,36.8
12233,06/05/2021,NM,48.4,58.2
12234,06/05/2021,NH,50.3,60.4
12235,06/04/2021,GU,45.2,55.1
12236,06/04/2021,LA,31.6,36.1
12237,06/04/2021,NE,42.7,48.8
12238,06/04/2021,NH,50.0,60.3
12239,06/04/2021,MA,54.6,67.0
12240,06/04/2021,MS,27.5,34.3
12241,06/04/2021,SC,34.4,41.2
12242,06/04/2021,TX,36.1,44.8
12243,06/04/2021,AK,39.7,46.5
12244,06/04/2021,TN,32.1,39.5
12245,06/04/2021,RI,52.4,61.5
12246,06/04/2021,ND,36.8,42.4
12247,06/04/2021,WV,34.3,41.0
12248,06/04/2021,KY,38.8,46.8
12249,06/04/2021,MH,23.9,28.2
12250,06/04/2021,ID,33.1,37.8
12251,06/04/2021,CA,43.8,57.4
12252,06/04/2021,US,41.4,51.1
12253,06/04/2021,UT,32.5,45.4
12254,06/04/2021,WI,44.9,51.4
12255,06/04/2021,WA,47.5,57.3
12256,06/04/2021,CO,46.1,54.9
12257,06/04/2021,GA,33.1,40.5
12258,06/04/2021,NV,37.4,46.1
12259,06/04/2021,VA2,0.0,0.0
12260,06/04/2021,PA,44.6,59.1
12261,06/04/2021,IL,40.5,55.5
12262,06/04/2021,MN,46.6,54.7
12263,06/04/2021,FL,39.6,49.7
12264,06/04/2021,FM,20.1,24.9
12265,06/04/2021,AL,29.4,36.1
12266,06/04/2021,IN,35.9,42.1
12267,06/04/2021,DD2,0.0,0.0
12268,06/04/2021,AZ,36.4,46.7
12269,06/04/2021,HI,47.9,67.1
12270,06/04/2021,LTC,0.0,0.0
12271,06/04/2021,RP,69.7,77.1
12272,06/04/2021,NJ,49.7,61.0
12273,06/04/2021,OH,40.6,46.2
12274,06/04/2021,VI,30.4,36.6
12275,06/04/2021,WY,32.1,37.4
12276,06/04/2021,KS,38.7,47.1
12277,06/04/2021,NM,48.3,58.2
12278,06/04/2021,MI,42.6,49.1
12279,06/04/2021,IH2,29.7,37.2
12280,06/04/2021,DE,43.9,55.2
12281,06/04/2021,ME,55.5,63.9
12282,06/04/2021,NC,36.4,43.7
12283,06/04/2021,OR,46.2,55.4
12284,06/04/2021,MD,48.7,57.9
12285,06/04/2021,SD,42.7,48.5
12286,06/04/2021,NY,47.5,56.3
12287,06/04/2021,IA,44.2,49.5
12288,06/04/2021,AS,34.8,42.7
12289,06/04/2021,MO,34.7,42.5
12290,06/04/2021,MT,38.4,45.4
12291,06/04/2021,OK,34.0,41.8
12292,06/04/2021,PR,38.1,51.7
12293,06/04/2021,AR,31.5,39.8
12294,06/04/2021,MP,40.5,46.6
12295,06/04/2021,DC,46.8,57.4
12296,06/04/2021,VT,57.2,70.9
12297,06/04/2021,VA,45.7,55.7
12298,06/04/2021,BP2,0.0,0.0
12299,06/04/2021,CT,54.1,63.8
12300,06/03/2021,MD,48.5,57.7
12301,06/03/2021,RI,52.1,61.3
12302,06/03/2021,MH,23.9,28.2
12303,06/03/2021,NM,48.1,58.0
12304,06/03/2021,LTC,0.0,0.0
12305,06/03/2021,IA,44.1,49.4
12306,06/03/2021,MS,27.5,34.3
12307,06/03/2021,PR,37.7,51.4
12308,06/03/2021,DD2,0.0,0.0
12309,06/03/2021,NE,42.5,48.6
12310,06/03/2021,MI,42.4,49.0
12311,06/03/2021,PA,44.0,58.7
12312,06/03/2021,OH,40.5,46.1
12313,06/03/2021,BP2,0.0,0.0
12314,06/03/2021,SD,42.6,48.4
12315,06/03/2021,NY,47.3,56.1
12316,06/03/2021,RP,68.9,76.5
12317,06/03/2021,KY,38.7,46.7
12318,06/03/2021,WI,44.8,51.3
12319,06/03/2021,MT,38.4,45.3
12320,06/03/2021,DC,46.6,57.3
12321,06/03/2021,TN,32.0,39.4
12322,06/03/2021,IL,40.4,55.3
12323,06/03/2021,WV,34.2,40.9
12324,06/03/2021,ME,55.2,63.7
12325,06/03/2021,VA,45.5,55.5
12326,06/03/2021,FL,39.4,49.5
12327,06/03/2021,CT,53.9,63.6
12328,06/03/2021,AS,34.8,42.7
12329,06/03/2021,VT,56.8,70.8
12330,06/03/2021,GA,32.1,39.9
12331,06/03/2021,MO,34.6,42.4
12332,06/03/2021,VI,30.3,36.5
12333,06/03/2021,NV,37.2,45.9
12334,06/03/2021,NH,49.7,60.2
12335,06/03/2021,OK,33.9,41.7
12336,06/03/2021,WY,32.0,37.2
12337,06/03/2021,AZ,36.3,46.5
12338,06/03/2021,FM,19.8,24.7
12339,06/03/2021,MN,46.4,54.6
12340,06/03/2021,ND,36.7,42.3
12341,06/03/2021,DE,43.6,55.0
12342,06/03/2021,IH2,29.7,37.1
12343,06/03/2021,SC,34.0,41.1
12344,06/03/2021,TX,35.9,44.6
12345,06/03/2021,ID,33.0,37.8
12346,06/03/2021,VA2,0.0,0.0
12347,06/03/2021,LA,31.4,36.0
12348,06/03/2021,IN,35.7,42.0
12349,06/03/2021,CO,45.8,54.6
12350,06/03/2021,AL,29.3,36.1
12351,06/03/2021,HI,47.9,67.0
12352,06/03/2021,US,41.2,50.9
12353,06/03/2021,KS,38.5,46.9
12354,06/03/2021,MA,54.3,66.8
12355,06/03/2021,GU,44.5,54.5
12356,06/03/2021,AK,39.5,46.4
12357,06/03/2021,NJ,49.4,60.8
12358,06/03/2021,OR,45.9,55.2
12359,06/03/2021,MP,40.3,46.4
12360,06/03/2021,CA,43.5,57.1
12361,06/03/2021,UT,32.5,45.4
12362,06/03/2021,AR,31.4,39.7
12363,06/03/2021,WA,47.2,57.1
12364,06/03/2021,NC,36.3,43.5
12365,06/02/2021,IL,40.2,55.2
12366,06/02/2021,NM,48.0,57.9
12367,06/02/2021,OR,45.6,55.1
12368,06/02/2021,MO,34.5,42.3
12369,06/02/2021,WY,32.0,37.2
12370,06/02/2021,AL,29.3,36.1
12371,06/02/2021,CT,53.7,63.5
12372,06/02/2021,IN,35.5,41.9
12373,06/02/2021,IH2,29.6,37.0
12374,06/02/2021,IA,44.0,49.4
12375,06/02/2021,RI,51.9,61.2
12376,06/02/2021,MH,23.9,28.2
12377,06/02/2021,TX,35.7,44.4
12378,06/02/2021,AR,31.3,39.6
12379,06/02/2021,MT,38.4,45.3
12380,06/02/2021,WA,46.9,56.9
12381,06/02/2021,LTC,0.0,0.0
12382,06/02/2021,GA,32.1,39.9
12383,06/02/2021,KY,38.6,46.5
12384,06/02/2021,PR,37.4,51.1
12385,06/02/2021,KS,38.5,46.9
12386,06/02/2021,VA2,0.0,0.0
12387,06/02/2021,DC,46.5,57.2
12388,06/02/2021,ME,55.0,63.6
12389,06/02/2021,MA,54.0,66.7
12390,06/02/2021,NV,37.0,45.8
12391,06/02/2021,NH,49.6,60.1
12392,06/02/2021,NY,47.2,56.0
12393,06/02/2021,MD,48.2,57.6
12394,06/02/2021,VA,45.5,55.5
12395,06/02/2021,VI,30.1,36.3
12396,06/02/2021,NC,36.2,43.5
12397,06/02/2021,RP,68.9,76.5
12398,06/02/2021,MN,46.2,54.5
12399,06/02/2021,ID,32.9,37.7
12400,06/02/2021,CO,45.6,54.4
12401,06/02/2021,OK,33.8,41.6
12402,06/02/2021,PA,43.9,58.6
12403,06/02/2021,SC,33.9,41.0
12404,06/02/2021,VT,56.6,70.7
12405,06/02/2021,TN,31.9,39.3
12406,06/02/2021,AK,39.4,46.2
12407,06/02/2021,UT,32.5,45.3
12408,06/02/2021,GU,44.3,54.3
12409,06/02/2021,BP2,0.0,0.0
12410,06/02/2021,DD2,0.0,0.0
12411,06/02/2021,FM,19.8,24.7
12412,06/02/2021,WI,44.6,51.2
12413,06/02/2021,MS,27.4,34.3
12414,06/02/2021,FL,39.3,49.4
12415,06/02/2021,US,41.0,50.8
12416,06/02/2021,HI,47.8,66.9
12417,06/02/2021,AS,34.8,42.7
12418,06/02/2021,SD,42.5,48.3
12419,06/02/2021,DE,43.5,54.9
12420,06/02/2021,CA,43.3,57.0
12421,06/02/2021,NE,42.5,48.6
12422,06/02/2021,NJ,49.1,60.6
12423,06/02/2021,OH,40.3,46.0
12424,06/02/2021,MI,42.3,48.9
12425,06/02/2021,ND,36.6,42.2
12426,06/02/2021,LA,31.4,35.9
12427,06/02/2021,AZ,36.2,46.4
12428,06/02/2021,MP,40.3,46.4
12429,06/02/2021,WV,34.1,40.9
12430,06/01/2021,HI,47.8,66.9
12431,06/01/2021,MI,42.2,48.9
12432,06/01/2021,SD,42.4,48.2
12433,06/01/2021,MO,34.4,42.3
12434,06/01/2021,NE,42.4,48.5
12435,06/01/2021,DC,46.4,57.2
12436,06/01/2021,CA,43.3,57.0
12437,06/01/2021,CT,53.7,63.4
12438,06/01/2021,MS,27.1,34.0
12439,06/01/2021,VA2,0.0,0.0
12440,06/01/2021,FM,19.5,24.4
12441,06/01/2021,NJ,48.9,60.5
12442,06/01/2021,IA,43.9,49.3
12443,06/01/2021,MD,48.2,57.6
12444,06/01/2021,NY,47.0,55.9
12445,06/01/2021,MH,23.9,28.2
12446,06/01/2021,ID,32.8,37.7
12447,06/01/2021,IN,35.5,41.9
12448,06/01/2021,TN,31.8,39.3
12449,06/01/2021,RP,68.9,76.5
12450,06/01/2021,WV,34.0,40.8
12451,06/01/2021,UT,32.5,45.3
12452,06/01/2021,PR,37.2,51.0
12453,06/01/2021,FL,39.2,49.3
12454,06/01/2021,AL,29.2,36.0
12455,06/01/2021,MA,53.8,66.6
12456,06/01/2021,WI,44.6,51.2
12457,06/01/2021,AK,39.4,46.2
12458,06/01/2021,OK,33.8,41.6
12459,06/01/2021,IL,40.2,55.1
12460,06/01/2021,OR,45.5,55.0
12461,06/01/2021,MT,38.3,45.3
12462,06/01/2021,DD2,0.0,0.0
12463,06/01/2021,KY,38.5,46.5
12464,06/01/2021,TX,35.6,44.3
12465,06/01/2021,VT,56.4,70.7
12466,06/01/2021,VI,29.9,36.1
12467,06/01/2021,GU,44.3,54.3
12468,06/01/2021,AR,31.2,39.6
12469,06/01/2021,GA,32.1,39.9
12470,06/01/2021,WA,46.7,56.8
12471,06/01/2021,AS,34.6,42.1
12472,06/01/2021,VA,45.3,55.4
12473,06/01/2021,NH,49.2,60.0
12474,06/01/2021,NV,37.0,45.7
12475,06/01/2021,DE,43.4,54.9
12476,06/01/2021,BP2,0.0,0.0
12477,06/01/2021,MP,39.9,46.0
12478,06/01/2021,SC,33.8,41.0
12479,06/01/2021,PA,43.7,58.5
12480,06/01/2021,RI,51.8,61.0
12481,06/01/2021,LA,31.3,35.8
12482,06/01/2021,LTC,0.0,0.0
12483,06/01/2021,OH,40.3,45.9
12484,06/01/2021,US,40.9,50.8
12485,06/01/2021,KS,38.5,46.9
12486,06/01/2021,ND,36.6,42.2
12487,06/01/2021,WY,31.8,37.0
12488,06/01/2021,IH2,29.5,37.0
12489,06/01/2021,ME,54.4,63.2
12490,06/01/2021,AZ,36.1,46.4
12491,06/01/2021,CO,45.4,54.3
12492,06/01/2021,NM,47.9,57.9
12493,06/01/2021,NC,36.2,43.4
12494,06/01/2021,MN,46.2,54.5
12495,05/31/2021,AR,31.2,39.6
12496,05/31/2021,WV,34.0,40.7
12497,05/31/2021,AK,39.3,46.2
12498,05/31/2021,ID,32.8,37.6
12499,05/31/2021,MN,46.1,54.4
12500,05/31/2021,IL,40.1,55.0
12501,05/31/2021,IN,35.5,41.8
12502,05/31/2021,DC,46.3,57.1
12503,05/31/2021,CT,53.6,63.3
12504,05/31/2021,VT,56.0,70.5
12505,05/31/2021,NV,36.9,45.6
12506,05/31/2021,ND,36.6,42.2
12507,05/31/2021,MH,23.9,28.2
12508,05/31/2021,BP2,0.0,0.0
12509,05/31/2021,NH,48.5,59.7
12510,05/31/2021,VI,29.9,36.1
12511,05/31/2021,KS,38.4,46.8
12512,05/31/2021,MD,48.0,57.4
12513,05/31/2021,MS,27.1,34.0
12514,05/31/2021,GA,31.8,39.7
12515,05/31/2021,US,40.8,50.7
12516,05/31/2021,TN,31.8,39.2
12517,05/31/2021,OK,33.7,41.6
12518,05/31/2021,NJ,48.8,60.4
12519,05/31/2021,LA,31.2,35.7
12520,05/31/2021,NC,36.1,43.4
12521,05/31/2021,NY,46.9,55.8
12522,05/31/2021,MA,53.7,66.4
12523,05/31/2021,MO,34.4,42.2
12524,05/31/2021,SD,42.4,48.2
12525,05/31/2021,PR,37.2,50.9
12526,05/31/2021,NM,47.9,57.8
12527,05/31/2021,CO,45.3,54.2
12528,05/31/2021,FM,19.5,24.4
12529,05/31/2021,IA,43.8,49.3
12530,05/31/2021,FL,39.2,49.3
12531,05/31/2021,VA,45.1,55.3
12532,05/31/2021,AZ,36.1,46.3
12533,05/31/2021,SC,33.8,40.9
12534,05/31/2021,GU,44.3,54.3
12535,05/31/2021,WA,46.7,56.8
12536,05/31/2021,DE,43.3,54.8
12537,05/31/2021,IH2,29.5,37.0
12538,05/31/2021,NE,42.1,48.2
12539,05/31/2021,WY,31.8,37.0
12540,05/31/2021,WI,44.6,51.1
12541,05/31/2021,TX,35.5,44.3
12542,05/31/2021,MP,39.9,46.0
12543,05/31/2021,MI,42.1,48.7
12544,05/31/2021,ME,54.4,63.2
12545,05/31/2021,CA,43.2,56.8
12546,05/31/2021,MT,38.3,45.2
12547,05/31/2021,UT,32.5,45.3
12548,05/31/2021,RP,68.9,76.5
12549,05/31/2021,HI,47.8,66.8
12550,05/31/2021,PA,43.6,58.4
12551,05/31/2021,KY,38.5,46.4
12552,05/31/2021,VA2,0.0,0.0
12553,05/31/2021,OH,40.2,45.9
12554,05/31/2021,OR,45.4,54.9
12555,05/31/2021,AL,29.2,36.0
12556,05/31/2021,DD2,0.0,0.0
12557,05/31/2021,LTC,0.0,0.0
12558,05/31/2021,RI,51.8,61.0
12559,05/31/2021,AS,34.6,42.1
12560,05/30/2021,RP,68.9,76.5
12561,05/30/2021,NC,36.1,43.4
12562,05/30/2021,SD,42.4,48.2
12563,05/30/2021,ID,32.7,37.6
12564,05/30/2021,MI,42.1,48.7
12565,05/30/2021,WA,46.4,56.5
12566,05/30/2021,UT,32.0,44.9
12567,05/30/2021,IL,40.0,54.8
12568,05/30/2021,WV,34.0,40.6
12569,05/30/2021,ME,54.4,63.1
12570,05/30/2021,AZ,35.9,46.2
12571,05/30/2021,WI,44.5,51.0
12572,05/30/2021,CO,45.2,54.1
12573,05/30/2021,TX,35.4,44.2
12574,05/30/2021,MO,34.3,42.2
12575,05/30/2021,MH,23.9,28.2
12576,05/30/2021,OR,45.1,54.8
12577,05/30/2021,US,40.7,50.5
12578,05/30/2021,VA,45.0,55.2
12579,05/30/2021,WY,31.8,37.0
12580,05/30/2021,NY,46.7,55.7
12581,05/30/2021,SC,33.7,40.8
12582,05/30/2021,LA,31.2,35.7
12583,05/30/2021,TN,31.7,39.1
12584,05/30/2021,RI,51.5,60.8
12585,05/30/2021,IN,35.4,41.8
12586,05/30/2021,NJ,48.7,60.2
12587,05/30/2021,MP,39.9,46.0
12588,05/30/2021,NH,48.5,59.7
12589,05/30/2021,DD2,0.0,0.0
12590,05/30/2021,VA2,0.0,0.0
12591,05/30/2021,CA,43.0,56.7
12592,05/30/2021,KY,38.4,46.4
12593,05/30/2021,FL,38.9,49.0
12594,05/30/2021,OH,40.2,45.8
12595,05/30/2021,MS,27.1,34.0
12596,05/30/2021,DC,46.2,57.0
12597,05/30/2021,FM,19.1,24.1
12598,05/30/2021,IA,43.7,49.2
12599,05/30/2021,OK,33.7,41.5
12600,05/30/2021,CT,53.4,63.1
12601,05/30/2021,ND,36.6,42.2
12602,05/30/2021,NM,47.8,57.8
12603,05/30/2021,DE,43.2,54.6
12604,05/30/2021,VT,55.4,70.2
12605,05/30/2021,AS,34.6,42.1
12606,05/30/2021,NE,42.1,48.2
12607,05/30/2021,KS,38.4,46.8
12608,05/30/2021,MD,47.7,57.2
12609,05/30/2021,IH2,29.5,37.0
12610,05/30/2021,AK,39.3,46.1
12611,05/30/2021,MN,46.0,54.3
12612,05/30/2021,PA,43.5,58.3
12613,05/30/2021,BP2,0.0,0.0
12614,05/30/2021,GA,31.1,39.0
12615,05/30/2021,MT,38.3,45.2
12616,05/30/2021,AL,29.2,36.0
12617,05/30/2021,HI,47.6,66.5
12618,05/30/2021,LTC,0.0,0.0
12619,05/30/2021,VI,29.8,36.1
12620,05/30/2021,GU,43.6,53.7
12621,05/30/2021,NV,36.8,45.5
12622,05/30/2021,AR,31.2,39.5
12623,05/30/2021,MA,53.4,66.2
12624,05/30/2021,PR,37.1,50.8
12625,05/29/2021,IA,43.5,49.0
12626,05/29/2021,MD,47.7,57.2
12627,05/29/2021,KY,38.2,46.2
12628,05/29/2021,WY,31.8,37.0
12629,05/29/2021,GU,43.6,53.7
12630,05/29/2021,HI,47.6,66.4
12631,05/29/2021,WI,44.3,50.9
12632,05/29/2021,OH,40.0,45.6
12633,05/29/2021,VA,44.8,55.0
12634,05/29/2021,DD2,0.0,0.0
12635,05/29/2021,TN,31.6,39.0
12636,05/29/2021,MH,23.8,27.7
12637,05/29/2021,RI,51.2,60.6
12638,05/29/2021,NE,42.1,48.2
12639,05/29/2021,IN,35.2,41.6
12640,05/29/2021,TX,35.3,44.0
12641,05/29/2021,DE,43.0,54.4
12642,05/29/2021,LA,31.1,35.6
12643,05/29/2021,MA,52.9,66.0
12644,05/29/2021,ND,36.5,42.1
12645,05/29/2021,KS,38.3,46.7
12646,05/29/2021,BP2,0.0,0.0
12647,05/29/2021,OR,44.6,54.5
12648,05/29/2021,NC,36.0,43.3
12649,05/29/2021,PR,36.6,50.4
12650,05/29/2021,AK,39.2,46.0
12651,05/29/2021,MI,41.9,48.6
12652,05/29/2021,NY,46.5,55.4
12653,05/29/2021,WA,45.9,56.3
12654,05/29/2021,NM,47.7,57.5
12655,05/29/2021,IL,39.7,54.6
12656,05/29/2021,NJ,48.5,59.9
12657,05/29/2021,RP,66.8,73.5
12658,05/29/2021,VT,54.7,70.0
12659,05/29/2021,PA,43.3,58.1
12660,05/29/2021,WV,34.0,40.5
12661,05/29/2021,CA,42.7,56.4
12662,05/29/2021,MO,34.2,42.0
12663,05/29/2021,US,40.5,50.3
12664,05/29/2021,NH,48.5,59.7
12665,05/29/2021,SC,33.5,40.7
12666,05/29/2021,UT,32.0,44.9
12667,05/29/2021,VA2,0.0,0.0
12668,05/29/2021,MP,39.4,45.7
12669,05/29/2021,MS,27.1,34.0
12670,05/29/2021,FM,19.1,24.1
12671,05/29/2021,SD,42.4,48.1
12672,05/29/2021,MT,38.2,45.1
12673,05/29/2021,FL,38.7,48.8
12674,05/29/2021,OK,33.6,41.4
12675,05/29/2021,AR,31.0,39.4
12676,05/29/2021,CT,53.1,63.0
12677,05/29/2021,ME,54.4,63.1
12678,05/29/2021,VI,29.8,36.1
12679,05/29/2021,MN,45.8,54.2
12680,05/29/2021,GA,31.1,39.0
12681,05/29/2021,CO,45.0,53.9
12682,05/29/2021,IH2,29.5,36.9
12683,05/29/2021,DC,46.0,56.8
12684,05/29/2021,AZ,35.8,46.0
12685,05/29/2021,NV,36.6,45.3
12686,05/29/2021,LTC,0.0,0.0
12687,05/29/2021,ID,32.6,37.5
12688,05/29/2021,AL,29.2,36.0
12689,05/29/2021,AS,34.6,42.1
12690,05/28/2021,OK,33.5,41.3
12691,05/28/2021,LTC,0.0,0.0
12692,05/28/2021,NY,46.2,55.1
12693,05/28/2021,OR,44.1,54.2
12694,05/28/2021,AZ,35.6,45.9
12695,05/28/2021,MP,39.2,45.4
12696,05/28/2021,SD,42.2,48.0
12697,05/28/2021,TN,31.4,38.9
12698,05/28/2021,GA,31.0,39.0
12699,05/28/2021,NM,47.4,57.3
12700,05/28/2021,KS,38.0,46.5
12701,05/28/2021,MH,23.6,27.5
12702,05/28/2021,BP2,0.0,0.0
12703,05/28/2021,AS,34.6,42.1
12704,05/28/2021,MO,34.1,41.9
12705,05/28/2021,CT,52.8,62.8
12706,05/28/2021,MT,38.0,45.0
12707,05/28/2021,WY,31.7,36.9
12708,05/28/2021,DD2,0.0,0.0
12709,05/28/2021,WV,33.9,40.2
12710,05/28/2021,AL,29.1,36.0
12711,05/28/2021,IN,35.0,41.4
